Date,Portfolio Value
2019-11-14,71570.3498840332
2019-11-15,71964.57962036133
2019-11-18,72037.39242553711
2019-11-19,72068.72512817383
2019-11-20,71855.18325805664
2019-11-21,71690.85327148438
2019-11-22,71783.8803100586
2019-11-25,72283.22860717773
2019-11-26,72452.09396362305
2019-11-27,72701.58172607422
2019-11-29,72507.0718383789
2019-12-02,71960.15274047852
2019-12-03,71682.24395751953
2019-12-04,71990.6770324707
2019-12-05,72086.06552124023
2019-12-06,72546.35284423828
2019-12-09,72343.5073852539
2019-12-10,72300.86334228516
2019-12-11,72570.69854736328
2019-12-12,72976.81671142578
2019-12-13,73114.83688354492
2019-12-16,73545.33386230469
2019-12-17,73565.2799987793
2019-12-18,73574.7216796875
2019-12-19,73876.00204467773
2019-12-20,74146.33590698242
2019-12-23,74258.3674621582
2019-12-24,74344.62448120117
2019-12-26,74772.63931274414
2019-12-27,74748.55819702148
2019-12-30,74417.63565063477
2019-12-31,74559.34982299805
2020-01-02,75281.8962097168
2020-01-03,74944.36172485352
2020-01-06,75275.23696899414
2020-01-07,75180.10955810547
2020-01-08,75459.62768554688
2020-01-09,75854.63394165039
2020-01-10,75744.36111450195
2020-01-13,76175.72967529297
2020-01-14,76061.15158081055
2020-01-15,76224.48867797852
2020-01-16,76736.52297973633
2020-01-17,76962.02224731445
2020-01-21,76894.38232421875
2020-01-22,76961.07604980469
2020-01-23,77098.07922363281
2020-01-24,76608.427734375
2020-01-27,75646.41387939453
2020-01-28,76262.3046875
2020-01-29,76320.1628112793
2020-01-30,76512.86544799805
2020-01-31,75522.60498046875
2020-02-03,76057.1940612793
2020-02-04,76990.15838623047
2020-02-05,77524.57305908203
2020-02-06,77864.31274414062
2020-02-07,77591.66122436523
2020-02-10,78164.49813842773
2020-02-11,78219.57199096678
2020-02-12,78662.22259521484
2020-02-13,78650.50552368164
2020-02-14,78814.18426513672
2020-02-18,78817.44522094727
2020-02-19,79251.7594909668
2020-02-20,78964.85748291016
2020-02-21,78292.40707397461
2020-02-24,76238.7631225586
2020-02-25,74340.82443237305
2020-02-26,74277.9475402832
2020-02-27,71610.84365844727
2020-02-28,71201.22467041016
2020-03-02,73734.23156738281
2020-03-03,72348.30429077148
2020-03-04,74682.92404174805
2020-03-05,72990.33493041992
2020-03-06,72088.81088256836
2020-03-09,67862.2932434082
2020-03-10,70246.4338684082
2020-03-11,67486.81228637695
2020-03-12,61850.12046813965
2020-03-13,65980.50453186035
2020-03-16,60258.12957763672
2020-03-17,62844.231033325195
2020-03-18,60311.92726135253
2020-03-19,60374.15565490723
2020-03-20,58731.66130065918
2020-03-23,58426.489181518555
2020-03-24,62531.184310913086
2020-03-25,62905.7080078125
2020-03-26,65721.32583618164
2020-03-27,64150.7341003418
2020-03-30,65784.86953735352
2020-03-31,64823.78730773926
2020-04-01,62759.858169555664
2020-04-02,63939.277572631836
2020-04-03,63259.150466918945
2020-04-06,66748.18199157715
2020-04-07,66745.07804870605
2020-04-08,68217.31338500977
2020-04-09,69129.40032958984
2020-04-13,69035.44441223145
2020-04-14,70869.94491577148
2020-04-15,69856.72958374023
2020-04-16,70325.89317321777
2020-04-17,71330.048828125
2020-04-20,70521.78649902344
2020-04-21,68728.73588562012
2020-04-22,70156.18324279785
2020-04-23,70215.70762634277
2020-04-24,70961.85134887695
2020-04-27,71590.41366577148
2020-04-28,71108.89785766602
2020-04-29,72759.07119750977
2020-04-30,72190.30288696289
2020-05-01,70722.68447875977
2020-05-04,71067.04376220703
2020-05-05,71630.2523803711
2020-05-06,71348.33984375
2020-05-07,72184.35302734375
2020-05-08,73005.86410522461
2020-05-11,73091.19140625
2020-05-12,71990.52917480469
2020-05-13,71159.35989379883
2020-05-14,71881.10260009766
2020-05-15,72234.13635253906
2020-05-18,73669.40780639648
2020-05-19,73307.01034545898
2020-05-20,74377.7603149414
2020-05-21,73810.21286010742
2020-05-22,74008.0859375
2020-05-26,74344.22012329102
2020-05-27,75063.94729614258
2020-05-28,74975.81359863281
2020-05-29,75486.11343383789
2020-06-01,75768.92608642578
2020-06-02,76172.38388061523
2020-06-03,76660.14785766602
2020-06-04,76478.6801147461
2020-06-05,77738.89404296875
2020-06-08,78511.97769165039
2020-06-09,78385.58334350586
2020-06-10,78499.70504760742
2020-06-11,75013.31604003906
2020-06-12,75680.32333374023
2020-06-15,76301.53701782227
2020-06-16,77390.97030639648
2020-06-17,77285.31753540039
2020-06-18,77351.95526123047
2020-06-19,77204.7331237793
2020-06-22,77752.85568237305
2020-06-23,78163.44177246094
2020-06-24,76650.99426269531
2020-06-25,77288.3804321289
2020-06-26,75920.58563232422
2020-06-29,76724.17861938477
2020-06-30,77685.87615966795
2020-07-01,78148.17779541016
2020-07-02,78521.20407104492
2020-07-06,79697.31918334961
2020-07-07,79190.80032348633
2020-07-08,79828.13415527344
2020-07-09,79750.8462524414
2020-07-10,80294.2399597168
2020-07-13,79491.80572509766
2020-07-14,80232.37808227539
2020-07-15,80717.0687866211
2020-07-16,80346.98104858398
2020-07-17,80585.60821533203
2020-07-20,81547.43743896484
2020-07-21,81542.92678833008
2020-07-22,81999.84268188477
2020-07-23,81041.51718139647
2020-07-24,80629.5344543457
2020-07-27,81483.82553100586
2020-07-28,81019.92156982422
2020-07-29,81874.1682434082
2020-07-30,81778.3822631836
2020-07-31,82539.3977355957
2020-08-03,83152.46841430664
2020-08-04,83617.87231445312
2020-08-05,84035.30868530273
2020-08-06,84726.15676879883
2020-08-07,84350.72158813477
2020-08-10,84348.97232055664
2020-08-11,83043.1314086914
2020-08-12,84107.92022705078
2020-08-13,84271.32217407227
2020-08-14,84193.83651733398
2020-08-17,84806.09085083008
2020-08-18,85195.7339477539
2020-08-19,84553.84582519531
2020-08-20,85065.21743774414
2020-08-21,85306.83181762695
2020-08-24,85834.61547851562
2020-08-25,86159.42123413086
2020-08-26,87181.37939453125
2020-08-27,87077.63748168945
2020-08-28,87665.50537109375
2020-08-31,87745.24017333984
2020-09-01,88603.14071655273
2020-09-02,89387.61276245117
2020-09-03,86473.26583862305
2020-09-04,85766.96029663086
2020-09-08,83444.09149169922
2020-09-09,85017.99057006836
2020-09-10,83785.6379699707
2020-09-11,83668.70666503906
2020-09-14,84728.35571289062
2020-09-15,85251.4126586914
2020-09-16,84759.90310668945
2020-09-17,83985.88027954102
2020-09-18,83227.77099609375
2020-09-21,82589.3179321289
2020-09-22,83378.2405090332
2020-09-23,81477.08389282227
2020-09-24,81714.15390014648
2020-09-25,82868.26263427734
2020-09-28,84156.76620483398
2020-09-29,83893.49746704102
2020-09-30,84310.49896240234
2020-10-01,85056.18377685547
2020-10-02,84021.16333007812
2020-10-05,85285.98098754883
2020-10-06,84181.74545288086
2020-10-07,85320.9635925293
2020-10-08,85889.0396118164
2020-10-09,86791.73522949219
2020-10-12,88195.02349853516
2020-10-13,87767.75192260742
2020-10-14,87307.87994384766
2020-10-15,87149.03823852539
2020-10-16,86942.09518432617
2020-10-19,85875.27694702148
2020-10-20,86127.6577758789
2020-10-21,86058.17306518555
2020-10-22,86230.56991577148
2020-10-23,86431.77810668945
2020-10-26,85252.89962768555
2020-10-27,85300.5598449707
2020-10-28,82747.38296508789
2020-10-29,83497.13790893555
2020-10-30,82513.38409423828
2020-11-02,83140.36026000977
2020-11-03,84357.96478271484
2020-11-04,86367.07168579102
2020-11-05,88080.83801269531
2020-11-06,88075.78887939453
2020-11-09,87747.21313476562
2020-11-10,87286.36703491211
2020-11-11,88109.81918334961
2020-11-12,87617.55187988281
2020-11-13,88540.87509155273
2020-11-16,89320.19424438477
2020-11-17,89015.75424194336
2020-11-18,88244.33883666992
2020-11-19,88644.87091064453
2020-11-20,88217.7490234375
2020-11-23,88359.94750976562
2020-11-24,89304.36294555664
2020-11-25,89378.66424560547
2020-11-27,89671.0774230957
2020-11-30,89402.59765625
2020-12-01,90410.91522216797
2020-12-02,90574.39804077148
2020-12-03,90714.62448120117
2020-12-04,91212.68646240234
2020-12-07,91399.35241699219
2020-12-08,91682.0669555664
2020-12-09,90513.3854675293
2020-12-10,90620.77117919922
2020-12-11,90531.1196899414
2020-12-14,90453.42697143555
2020-12-15,91500.44464111328
2020-12-16,91746.05178833008
2020-12-17,92313.01132202148
2020-12-18,92039.2268371582
2020-12-21,91798.31649780273
2020-12-22,91753.78311157227
2020-12-23,91738.95477294922
2020-12-24,92054.12612915039
2020-12-28,92656.80450439453
2020-12-29,92580.06546020508
2020-12-30,92746.98226928711
2020-12-31,93101.47842407227
2021-01-04,92241.14700317383
2021-01-05,92815.50155639648
2021-01-06,92644.08737182617
2021-01-07,93957.37121582031
2021-01-08,94236.54571533203
2021-01-11,93515.52825927734
2021-01-12,93596.56524658203
2021-01-13,93859.62783813477
2021-01-14,93573.74145507812
2021-01-15,92879.96948242188
2021-01-19,93741.03698730469
2021-01-20,95146.38244628906
2021-01-21,95349.30892944336
2021-01-22,95057.76641845703
2021-01-25,95481.6064453125
2021-01-26,95379.7021484375
2021-01-27,93342.42767333984
2021-01-28,93917.09594726562
2021-01-29,92392.48580932617
2021-02-01,93933.13842773438
2021-02-02,94953.28430175781
2021-02-03,94877.24136352539
2021-02-04,95607.97805786133
2021-02-05,96001.72317504883
2021-02-08,96681.89636230469
2021-02-09,96682.92587280273
2021-02-10,96646.47583007812
2021-02-11,96803.4504699707
2021-02-12,97167.35244750977
2021-02-16,96870.3158569336
2021-02-17,96640.8969116211
2021-02-18,96267.95303344727
2021-02-19,96134.81246948242
2021-02-22,95128.93264770508
2021-02-23,95074.20318603516
2021-02-24,95855.7778930664
2021-02-25,93419.51614379883
2021-02-26,93145.97869873047
2021-03-01,95137.25280761719
2021-03-02,94335.0944519043
2021-03-03,92782.7896118164
2021-03-04,91581.87423706055
2021-03-05,92876.78787231445
2021-03-08,91818.65142822266
2021-03-09,93695.38146972656
2021-03-10,94028.38989257812
2021-03-11,95166.33850097656
2021-03-12,94996.5397644043
2021-03-15,95642.31140136719
2021-03-16,95667.87628173828
2021-03-17,96016.27685546875
2021-03-18,94316.01638793945
2021-03-19,94396.74667358398
2021-03-22,95246.23504638672
2021-03-23,94614.48638916016
2021-03-24,93915.47164916992
2021-03-25,94165.88150024414
2021-03-26,95398.53713989258
2021-03-29,95184.08676147461
2021-03-30,94830.10757446289
2021-03-31,95572.16491699219
2021-04-01,96738.13064575195
2021-04-05,97964.15267944336
2021-04-06,98026.23168945312
2021-04-07,98083.80737304688
2021-04-08,98741.67892456055
2021-04-09,99210.48049926758
2021-04-12,99143.80447387695
2021-04-13,99692.3388671875
2021-04-14,99162.05490112305
2021-04-15,100328.22052001953
2021-04-16,100561.29180908203
2021-04-19,99980.71319580078
2021-04-20,99384.11178588867
2021-04-21,100275.74462890625
2021-04-22,99412.77359008789
2021-04-23,100342.95700073242
2021-04-26,100677.3698425293
2021-04-27,100502.42202758789
2021-04-28,100428.125
2021-04-29,100798.31909179688
2021-04-30,100218.6604309082
2021-05-03,100304.34097290039
2021-05-04,99408.21563720703
2021-05-05,99370.5046081543
2021-05-06,100107.70263671875
2021-05-07,100831.8669128418
2021-05-10,99578.56521606445
2021-05-11,99034.78088378906
2021-05-12,97041.88980102539
2021-05-13,97931.13296508789
2021-05-14,99465.98373413086
2021-05-17,99267.53372192383
2021-05-18,98631.48452758789
2021-05-19,98504.5248413086
2021-05-20,99661.99935913086
2021-05-21,99485.18737792969
2021-05-24,100512.99758911133
2021-05-25,100514.3017578125
2021-05-26,100728.24996948242
2021-05-27,100676.53259277344
2021-05-28,100891.24954223633
2021-06-01,100753.61938476562
2021-06-02,100942.47344970703
2021-06-03,100255.55236816406
2021-06-04,101333.97918701172
2021-06-07,101417.74932861328
2021-06-08,101465.0505065918
2021-06-09,101361.08108520508
2021-06-10,101953.41186523438
2021-06-11,102039.9673461914
2021-06-14,102336.50955200195
2021-06-15,102007.84149169922
2021-06-16,101426.56707763672
2021-06-17,101498.39004516602
2021-06-18,100512.0068359375
2021-06-21,101552.76336669922
2021-06-22,102094.09484863281
2021-06-23,102040.47317504883
2021-06-24,102565.57495117188
2021-06-25,102754.10049438477
2021-06-28,103208.43719482422
2021-06-29,103246.75247192383
2021-06-30,103283.8882446289
2021-07-01,103645.47927856445
2021-07-02,104442.86392211914
2021-07-06,104521.48239135742
2021-07-07,104799.08782958984
2021-07-08,104142.26043701172
2021-07-09,104972.99682617188
2021-07-12,105267.5570678711
2021-07-13,105005.93658447266
2021-07-14,105211.83792114258
2021-07-15,104831.3102722168
2021-07-16,104047.02682495117
2021-07-19,103019.2153930664
2021-07-20,104206.07192993164
2021-07-21,104854.95635986328
2021-07-22,105177.44979858398
2021-07-23,106078.20236206055
2021-07-26,106215.11428833008
2021-07-27,105645.37124633789
2021-07-28,105817.29141235352
2021-07-29,106200.42526245117
2021-07-30,105684.65255737305
2021-08-02,105584.7622680664
2021-08-03,106221.05926513672
2021-08-04,105975.81085205078
2021-08-05,106498.4538269043
2021-08-06,106211.34689331055
2021-08-09,106060.54229736328
2021-08-10,105966.95526123047
2021-08-11,106176.26159667969
2021-08-12,106459.78256225586
2021-08-13,106798.91387939453
2021-08-16,106966.73049926758
2021-08-17,106275.3500366211
2021-08-18,105360.96710205078
2021-08-19,105541.1148071289
2021-08-20,106333.72833251953
2021-08-23,107414.22073364258
2021-08-24,107616.45858764648
2021-08-25,107720.2131652832
2021-08-26,107168.22463989258
2021-08-27,108181.91390991211
2021-08-30,108736.71936035156
2021-08-31,108618.81805419922
2021-09-01,108726.6130065918
2021-09-02,108898.65921020508
2021-09-03,109044.5149230957
2021-09-07,108657.10388183594
2021-09-08,108449.67559814453
2021-09-09,108168.46282958984
2021-09-10,107395.53665161133
2021-09-13,107566.884765625
2021-09-14,107217.51419067383
2021-09-15,107881.73477172852
2021-09-16,107611.50817871094
2021-09-17,106677.05123901367
2021-09-20,105137.27645874023
2021-09-21,105185.07064819336
2021-09-22,106016.21276855469
2021-09-23,106869.7477722168
2021-09-24,106959.462890625
2021-09-27,106573.42376708984
2021-09-28,104400.9716796875
2021-09-29,104400.71990966797
2021-09-30,103738.64303588867
2021-10-01,104695.28823852539
2021-10-04,103329.59228515625
2021-10-05,104231.88659667969
2021-10-06,104683.04122924805
2021-10-07,105405.70602416992
2021-10-08,105129.80178833008
2021-10-11,104451.22497558594
2021-10-12,104309.16778564453
2021-10-13,104933.73107910156
2021-10-14,106486.96975708008
2021-10-15,106941.8522644043
2021-10-18,107399.04861450195
2021-10-19,108085.77606201172
2021-10-20,108352.45422363281
2021-10-21,108675.11337280273
2021-10-22,108416.29623413086
2021-10-25,109125.14389038086
2021-10-26,109203.50326538086
2021-10-27,109000.87478637695
2021-10-28,109936.66854858398
2021-10-29,110127.41394042969
2021-11-01,110440.1089477539
2021-11-02,110801.19094848633
2021-11-03,111443.89633178711
2021-11-04,112251.74057006836
2021-11-05,112647.73086547852
2021-11-08,112687.87048339844
2021-11-09,112337.37930297852
2021-11-10,111366.1636352539
2021-11-11,111522.64785766602
2021-11-12,112337.63565063477
2021-11-15,112296.0678100586
2021-11-16,112706.29959106445
2021-11-17,112629.1096496582
2021-11-18,113112.71926879883
2021-11-19,113102.00881958008
2021-11-22,112279.30953979492
2021-11-23,112094.69207763672
2021-11-24,112392.1597290039
2021-11-26,110431.80862426758
2021-11-29,111793.91296386719
2021-11-30,110049.87594604492
2021-12-01,108816.43676757812
2021-12-02,109950.08056640625
2021-12-03,108925.380859375
2021-12-06,109873.26568603516
2021-12-07,112098.59451293945
2021-12-08,112417.57369995117
2021-12-09,111423.69750976562
2021-12-10,112342.44110107422
2021-12-13,111371.97006225586
2021-12-14,110513.14971923828
2021-12-15,112209.54788208008
2021-12-16,110913.12881469727
2021-12-17,110204.21936035156
2021-12-20,109125.35522460938
2021-12-21,110918.86428833008
2021-12-22,112008.14880371094
2021-12-23,112657.61901855469
2021-12-27,114084.9526977539
2021-12-28,113822.95715332031
2021-12-29,113856.01455688477
2021-12-30,113685.65475463867
2021-12-31,113369.06814575195
2022-01-03,113864.60861206055
2022-01-04,113466.20819091797
2022-01-05,111155.63125610352
2022-01-06,110975.33081054688
2022-01-07,110400.47180175781
2022-01-10,110348.9860534668
2022-01-11,111509.91287231445
2022-01-12,111799.1291809082
2022-01-13,110125.04379272461
2022-01-14,110261.28540039062
2022-01-18,108296.81549072267
2022-01-19,107484.85885620117
2022-01-20,106407.07992553711
2022-01-21,104428.66409301758
2022-01-24,104882.46536254883
2022-01-25,103493.21594238281
2022-01-26,103089.697265625
2022-01-27,102399.89547729492
2022-01-28,104676.77612304688
2022-01-31,106743.2746887207
2022-02-01,107371.25457763672
2022-02-02,108186.89102172852
2022-02-03,105502.34817504883
2022-02-04,106133.02322387695
2022-02-07,105794.99252319336
2022-02-08,106624.64294433594
2022-02-09,108185.65704345703
2022-02-10,106324.87930297852
2022-02-11,104451.30172729492
2022-02-14,104278.8003540039
2022-02-15,105850.40328979492
2022-02-16,106008.60122680664
2022-02-17,103990.77850341797
2022-02-18,103276.37252807617
2022-02-22,102371.42288208008
2022-02-23,100640.91217041016
2022-02-24,102376.15356445312
2022-02-25,104061.1474609375
2022-02-28,104169.37698364258
2022-03-01,103045.53955078125
2022-03-02,104385.21377563477
2022-03-03,103742.2135925293
2022-03-04,103011.41326904297
2022-03-07,100371.83349609375
2022-03-08,100070.13565063477
2022-03-09,102211.19338989258
2022-03-10,101642.49145507812
2022-03-11,100280.41381835938
2022-03-14,99113.79135131836
2022-03-15,100966.29653930664
2022-03-16,103323.81881713867
2022-03-17,104456.87698364258
2022-03-18,105624.10507202148
2022-03-21,105501.39038085938
2022-03-22,106675.14068603516
2022-03-23,105626.81457519531
2022-03-24,107193.49624633789
2022-03-25,107349.77096557617
2022-03-28,108070.224609375
2022-03-29,109427.12356567383
2022-03-30,108769.1943359375
2022-03-31,107462.31369018555
2022-04-01,107531.0563659668
2022-04-04,108691.91268920898
2022-04-05,107083.01330566406
2022-04-06,105821.29302978516
2022-04-07,106188.47213745117
2022-04-08,105642.95516967773
2022-04-11,103987.39212036133
2022-04-12,103759.75234985352
2022-04-13,105069.46823120117
2022-04-14,103615.17044067383
2022-04-18,103622.68630981445
2022-04-19,105019.15054321289
2022-04-20,104664.38446044922
2022-04-21,103101.29760742188
2022-04-22,100677.67303466797
2022-04-25,101223.62167358398
2022-04-26,98597.04681396484
2022-04-27,98620.61584472656
2022-04-28,100969.39910888672
2022-04-29,97603.3723449707
2022-05-02,98172.57705688477
2022-05-03,98504.07592773438
2022-05-04,101197.73834228516
2022-05-05,97678.4733581543
2022-05-06,96992.7523803711
2022-05-09,94096.76223754883
2022-05-10,94448.7387084961
2022-05-11,92947.36022949219
2022-05-12,92755.83358764648
2022-05-13,94827.73620605469
2022-05-16,94410.29830932617
2022-05-17,96050.78598022461
2022-05-18,92686.91757202148
2022-05-19,92406.30661010742
2022-05-20,92382.21176147461
2022-05-23,93739.14978027344
2022-05-24,92927.99102783203
2022-05-25,93735.10055541992
2022-05-26,95433.85055541992
2022-05-27,97597.25814819336
2022-05-31,97037.1484375
2022-06-01,96447.75650024414
2022-06-02,98304.43817138672
2022-06-03,96637.49710083008
2022-06-06,96801.62734985352
2022-06-07,97653.90106201172
2022-06-08,96814.84786987305
2022-06-09,94793.15322875977
2022-06-10,92413.57360839844
2022-06-13,88937.05688476562
2022-06-14,88714.65194702148
2022-06-15,90182.87612915039
2022-06-16,87661.05072021484
2022-06-17,87984.43176269531
2022-06-21,89707.01614379883
2022-06-22,89705.77758789062
2022-06-23,90509.64950561523
2022-06-24,92907.6823425293
2022-06-27,92499.65133666992
2022-06-28,90700.42465209961
2022-06-29,90702.55081176758
2022-06-30,89977.26989746094
2022-07-01,90724.94506835938
2022-07-05,91063.23257446289
2022-07-06,91182.82104492188
2022-07-07,92460.73791503906
2022-07-08,92419.60357666016
2022-07-11,91282.64572143555
2022-07-12,90584.1357421875
2022-07-13,90341.5185546875
2022-07-14,90123.84002685547
2022-07-15,91538.70697021484
2022-07-18,90914.69818115234
2022-07-19,93054.79461669922
2022-07-20,93713.98178100586
2022-07-21,94777.82516479492
2022-07-22,93906.61376953125
2022-07-25,93789.48486328125
2022-07-26,92669.39086914062
2022-07-27,95143.50708007812
2022-07-28,96231.42196655273
2022-07-29,97486.06048583984
2022-08-01,97396.1782836914
2022-08-02,96840.6314086914
2022-08-03,98454.40567016602
2022-08-04,98684.67315673828
2022-08-05,98220.18081665039
2022-08-08,98215.32287597656
2022-08-09,97672.69805908203
2022-08-10,99584.3537902832
2022-08-11,99373.65234375
2022-08-12,100964.86129760742
2022-08-15,101311.99020385742
2022-08-16,101344.86389160156
2022-08-17,100494.08554077148
2022-08-18,100714.15176391602
2022-08-19,99296.34140014648
2022-08-22,97324.44869995117
2022-08-23,97229.53384399414
2022-08-24,97503.779296875
2022-08-25,98816.30355834961
2022-08-26,95735.35705566406
2022-08-29,95087.33032226562
2022-08-30,94151.06521606445
2022-08-31,93507.63961791992
2022-09-01,93533.05587768555
2022-09-02,92728.48205566406
2022-09-06,92237.65563964844
2022-09-07,93809.4790649414
2022-09-08,94239.17236328125
2022-09-09,95664.70153808594
2022-09-12,96582.09701538086
2022-09-13,92658.98040771484
2022-09-14,93027.54425048828
2022-09-15,91866.99569702148
2022-09-16,91328.22280883789
2022-09-19,91906.85119628906
2022-09-20,91024.57244873047
2022-09-21,89757.9476928711
2022-09-22,88918.68865966797
2022-09-23,87533.42056274414
2022-09-26,86739.49722290039
2022-09-27,86619.41833496094
2022-09-28,88327.37335205078
2022-09-29,86589.32815551758
2022-09-30,85466.41998291016
2022-10-03,87494.73937988281
2022-10-04,89886.00036621094
2022-10-05,89675.20919799805
2022-10-06,88939.24270629883
2022-10-07,86529.39758300781
2022-10-10,85777.74307250977
2022-10-11,85161.49047851562
2022-10-12,85050.20111083984
2022-10-13,86727.48580932617
2022-10-14,84799.46060180664
2022-10-17,86794.61608886719
2022-10-18,87597.0280456543
2022-10-19,86969.3049621582
2022-10-20,86369.03457641602
2022-10-21,88215.95138549805
2022-10-24,89025.89340209961
2022-10-25,90432.33016967773
2022-10-26,89641.96716308594
2022-10-27,89002.16903686523
2022-10-28,90801.23504638672
2022-10-31,90084.7021484375
2022-11-01,89735.67153930664
2022-11-02,87579.65255737305
2022-11-03,86595.04425048828
2022-11-04,87871.16897583008
2022-11-07,88528.85055541992
2022-11-08,89174.66201782227
2022-11-09,87556.8276977539
2022-11-10,92334.52239990234
2022-11-11,93332.16384887695
2022-11-14,92651.4810180664
2022-11-15,93534.71496582031
2022-11-16,92786.44287109375
2022-11-17,92459.40185546875
2022-11-18,92640.84014892578
2022-11-21,92157.35794067383
2022-11-22,93250.16326904297
2022-11-23,93915.69595336914
2022-11-25,93778.34518432617
2022-11-28,92484.63119506836
2022-11-29,92237.53112792969
2022-11-30,95107.15835571289
2022-12-01,95332.55813598633
2022-12-02,95182.83889770508
2022-12-05,93554.6109008789
2022-12-06,92331.82998657227
2022-12-07,92293.01651000977
2022-12-08,92975.8578491211
2022-12-09,92394.71557617188
2022-12-12,93384.0380859375
2022-12-13,94233.32916259766
2022-12-14,93724.20150756836
2022-12-15,91483.16421508789
2022-12-16,90700.21087646484
2022-12-19,89852.18368530273
2022-12-20,90006.81137084961
2022-12-21,91108.32092285156
2022-12-22,89718.78158569336
2022-12-23,90066.17172241211
2022-12-27,89567.84378051758
2022-12-28,88587.13607788086
2022-12-29,90105.16128540039
2022-12-30,89961.64169311523
2023-01-03,89710.94909667969
2023-01-04,90359.92645263672
2023-01-05,89305.84426879883
2023-01-06,91307.83889770508
2023-01-09,91470.81573486328
2023-01-10,92042.99011230469
2023-01-11,93142.27157592773
2023-01-12,93641.45309448242
2023-01-13,94091.67297363281
2023-01-17,93974.2626953125
2023-01-18,92863.08380126953
2023-01-19,92363.77334594727
2023-01-20,93902.43362426758
2023-01-23,95063.19473266602
2023-01-24,95015.01861572266
2023-01-25,95038.8296508789
2023-01-26,95980.19500732422
2023-01-27,96347.4592590332
2023-01-30,95111.51336669922
2023-01-31,96360.74203491211
2023-02-01,97645.1091003418
2023-02-02,99145.68481445312
2023-02-03,97809.27795410156
2023-02-06,97200.42022705078
2023-02-07,98426.62673950195
2023-02-08,97404.44213867188
2023-02-09,96579.67819213867
2023-02-10,96530.58212280273
2023-02-13,97551.63543701172
2023-02-14,97696.64947509766
2023-02-15,97985.84335327148
2023-02-16,96710.66268920898
2023-02-17,96436.3687133789
2023-02-21,94632.32421875
2023-02-22,94551.4030456543
2023-02-23,95070.6167602539
2023-02-24,93975.02914428711
2023-02-27,94374.67849731445
2023-02-28,94187.43896484375
2023-03-01,93901.86569213867
2023-03-02,94389.9673461914
2023-03-03,95905.89309692383
2023-03-06,95874.52011108398
2023-03-07,94574.53353881836
2023-03-08,94764.63241577148
2023-03-09,93424.9868774414
2023-03-10,92553.55651855469
2023-03-13,92861.38977050781
2023-03-14,94188.09646606445
2023-03-15,94095.46768188477
2023-03-16,95635.45227050781
2023-03-17,95176.49124145508
2023-03-20,95736.7153930664
2023-03-21,96622.47848510742
2023-03-22,95554.76821899414
2023-03-23,96105.3469848633
2023-03-24,96459.99740600586
2023-03-27,96239.79064941406
2023-03-28,96062.09701538086
2023-03-29,97261.53030395508
2023-03-30,97905.76049804688
2023-03-31,99117.80166625977
2023-04-03,99352.28805541992
2023-04-04,99134.6353149414
2023-04-05,98734.68322753906
2023-04-06,99043.15887451172
2023-04-10,98986.53762817383
2023-04-11,98916.72073364258
2023-04-12,98517.28973388672
2023-04-13,99868.61892700195
2023-04-14,99472.1617126465
2023-04-17,99621.84478759766
2023-04-18,99705.71197509766
2023-04-19,99640.63949584961
2023-04-20,99193.30139160158
2023-04-21,99159.54666137695
2023-04-24,99214.88098144531
2023-04-25,97921.73385620117
2023-04-26,97747.5326538086
2023-04-27,99477.30361938477
2023-04-28,100188.42300415039
2023-05-01,99987.51220703125
2023-05-02,99356.06719970703
2023-05-03,98931.42852783203
2023-05-04,98491.74118041992
2023-05-05,99881.1099243164
2023-05-08,99947.4382019043
2023-05-09,99598.27194213867
2023-05-10,100169.67483520508
2023-05-11,100105.22964477539
2023-05-12,99862.3796081543
2023-05-15,100211.50604248047
2023-05-16,99702.31033325195
2023-05-17,100672.85766601562
2023-05-18,101564.7396850586
2023-05-19,101471.99768066406
2023-05-22,101584.43328857422
2023-05-23,100623.96530151367
2023-05-24,99969.28100585938
2023-05-25,100948.01635742188
2023-05-26,102424.2202758789
2023-05-30,102677.09518432617
2023-05-31,102229.17083740234
2023-06-01,103197.45147705078
2023-06-02,104108.94088745117
2023-06-05,104057.15957641602
2023-06-06,104246.05331420898
2023-06-07,103441.5786743164
2023-06-08,104273.06671142578
2023-06-09,104432.18933105469
2023-06-12,105450.45318603516
2023-06-13,105978.14865112305
2023-06-14,106246.7887878418
2023-06-15,107449.60861206055
2023-06-16,107019.23278808594
2023-06-20,106581.875
2023-06-21,105869.39468383789
2023-06-22,106279.79049682617
2023-06-23,105568.369140625
2023-06-26,104975.99502563477
2023-06-27,106085.01937866211
2023-06-28,106181.82052612305
2023-06-29,106311.53076171875
2023-06-30,107532.10372924805
2023-07-03,107694.5639038086
2023-07-05,107508.42010498048
2023-07-06,106706.76635742188
2023-07-07,106542.74047851562
2023-07-10,106775.22720336914
2023-07-11,107385.76766967773
2023-07-12,108423.45352172852
2023-07-13,109478.75015258789
2023-07-14,109351.3200378418
2023-07-17,109868.60092163086
2023-07-18,110706.01165771484
2023-07-19,110867.0881652832
2023-07-20,109652.14660644531
2023-07-21,109538.95278930664
2023-07-24,109798.03787231445
2023-07-25,110209.18807983398
2023-07-26,110201.91497802734
2023-07-27,109478.03009033203
2023-07-28,110746.44332885742
2023-07-31,110944.18502807617
2023-08-01,110551.58569335938
2023-08-02,108932.06756591798
