Date,SPY,QQQ,GLD,BND,VTI
2021-01-06,34685.67199707031,23819.39697265625,8994.999694824219,8873.232421875,16270.78628540039
2021-01-07,35201.01928710937,24395.6298828125,8973.999786376953,8854.983215332031,16531.739044189453
2021-01-08,35401.58386230469,24709.30908203125,8666.999816894531,8846.877136230469,16611.775817871097
2021-01-11,35162.95471191406,24352.26318359375,8650.0,8837.749328613281,16512.56103515625
2021-01-12,35170.379638671875,24313.53759765625,8705.999755859375,8835.72509765625,16570.92315673828
2021-01-13,35265.093994140625,24477.72705078125,8668.499755859375,8859.040832519531,16589.26620483398
2021-01-14,35141.59240722656,24346.8359375,8663.999938964844,8847.887878417969,16573.42529296875
2021-01-15,34885.31494140625,24153.97705078125,8556.500244140625,8854.983215332031,16429.19403076172
2021-01-19,35159.234619140625,24506.38671875,8629.000091552734,8867.152404785156,16579.263153076172
2021-01-20,35645.79467773437,25076.42822265625,8769.499969482422,8866.137084960938,16788.522491455078
2021-01-21,35678.289794921875,25277.03125,8763.999938964844,8853.970642089844,16776.017303466797
2021-01-22,35552.01416015625,25204.2236328125,8694.999694824219,8858.025512695312,16748.50341796875
2021-01-25,35692.21496582031,25412.5634765625,8702.50015258789,8878.301696777344,16796.026153564453
2021-01-26,35636.50207519531,25449.74609375,8680.999755859375,8877.288208007812,16735.166015625
2021-01-27,34765.533447265625,24740.2880859375,8626.000213623047,8877.288208007812,16333.31771850586
2021-01-28,35064.52331542969,24886.674804687496,8633.999633789062,8870.190124511719,16461.70806884766
2021-01-29,34362.54577636719,24363.1005859375,8630.500030517578,8863.096618652344,16173.242797851562
2021-02-01,34934.527587890625,24971.875,8711.499786376953,8866.037292480469,16449.198760986328
2021-02-02,35428.50952148437,25379.26025390625,8605.500030517578,8854.87060546875,16685.14389038086
2021-02-03,35456.36901855469,25278.57421875,8592.500305175781,8839.6435546875,16710.154266357422
2021-02-04,35859.35363769531,25577.53662109375,8407.499694824219,8841.669616699219,16921.918487548828
2021-02-05,36000.49133300781,25664.2822265625,8490.499877929688,8829.485778808594,17016.963958740238
2021-02-08,36260.48583984375,25836.23291015625,8576.000213623047,8839.6435546875,17169.533843994144
2021-02-09,36236.34033203125,25830.8056640625,8604.000091552734,8835.575866699219,17176.203918457028
2021-02-10,36220.550537109375,25771.9384765625,8635.50033569336,8849.793090820312,17168.693389892578
2021-02-11,36279.06188964844,25913.67919921875,8560.50033569336,8840.658874511719,17209.550170898434
2021-02-12,36458.27331542969,26058.515625,8534.500122070312,8817.302856445312,17298.760528564453
2021-02-16,36426.69372558594,25988.037109375,8412.000274658203,8775.676574707031,17267.908172607422
2021-02-17,36435.052490234375,25863.3349609375,8316.500091552734,8793.949584960938,17232.059783935547
2021-02-18,36279.986572265625,25750.2490234375,8316.000366210938,8788.869323730469,17132.847747802738
2021-02-19,36215.91491699219,25637.95166015625,8350.499725341797,8758.414306640625,17172.031860351562
2021-02-22,35937.34741210937,24973.42041015625,8475.499725341797,8734.041137695312,17008.62396240234
2021-02-23,35980.99975585937,24899.06494140625,8455.999755859375,8732.01416015625,17006.124572753903
2021-02-24,36377.484130859375,25104.31396484375,8450.0,8726.934814453125,17197.04498291016
2021-02-25,35500.946044921875,24229.111328125,8291.000366210938,8650.785827636719,16747.672576904297
2021-02-26,35318.01147460937,24330.57373046875,8090.4998779296875,8725.92041015625,16680.973205566403
2021-03-01,36174.13024902344,25062.48291015625,8076.499938964844,8714.6337890625,17109.50592041016
2021-03-02,35891.864013671875,24660.517578125,8120.500183105469,8713.616638183594,16948.59603881836
2021-03-03,35416.44592285156,23944.86572265625,8030.999755859375,8686.161804199219,16704.31640625
2021-03-04,34978.17687988281,23552.96142578125,7951.999664306641,8658.704223632812,16440.032043457028
2021-03-05,35621.64306640625,23907.690429687496,7956.999969482422,8653.621215820312,16736.83319091797
2021-03-08,35444.29931640625,23230.75927734375,7874.500274658203,8613.963317871094,16655.12924194336
2021-03-09,35950.35095214844,24147.01416015625,8041.999816894531,8642.435302734375,16913.58123779297
2021-03-10,36174.13024902344,24078.0859375,8083.000183105469,8658.704223632812,17034.469299316403
2021-03-11,36540.90881347656,24632.63427734375,8076.000213623047,8659.722290039062,17257.072906494144
2021-03-12,36590.11535644531,24432.81005859375,8074.500274658203,8607.861328125,17291.252746582028
2021-03-15,36808.31909179688,24693.818359375,8109.999847412109,8618.029174804688,17412.144927978512
2021-03-16,36761.89880371094,24829.35302734375,8117.500305175781,8617.012939453125,17342.111206054688
2021-03-17,36887.24670410156,24931.59423828125,8175.499725341797,8613.963317871094,17407.972869873047
2021-03-18,36350.55541992188,24167.92236328125,8127.9998779296875,8578.373107910156,17091.16561889648
2021-03-19,36283.29772949219,24253.12255859375,8162.000274658203,8585.488586425781,17112.837524414062
2021-03-22,36573.01330566406,24707.9443359375,8150.0,8609.893798828125,17205.383605957028
2021-03-23,36285.15625,24600.15625,8090.4998779296875,8629.215087890625,17009.45892333984
2021-03-24,36100.70495605469,24185.27099609375,8118.499755859375,8642.435302734375,16868.560638427738
2021-03-25,36303.79333496094,24143.388671875,8088.999938964844,8636.334228515625,16993.365325927738
2021-03-26,36888.82446289063,24505.54443359375,8112.000274658203,8621.083374023438,17271.084594726562
2021-03-29,36870.1904296875,24498.564453125,8015.4998779296875,8609.893798828125,17189.938201904297
2021-03-30,36772.37854003906,24375.26123046875,7878.5003662109375,8619.044494628906,17184.922943115238
2021-03-31,36921.429443359375,24748.27392578125,7998.000335693359,8614.978637695312,17289.48257446289
